timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3
1764705600,2025-12-02 20:00:00,2025-12-03 01:30:00,25.5,27.68,,,428.38,0.0,11.22,39.76,5.03,1.08
1764709200,2025-12-02 21:00:00,2025-12-03 02:30:00,28.29,30.12,,,423.06,0.0,10.56,37.54,5.58,0.82
1764712800,2025-12-02 22:00:00,2025-12-03 03:30:00,31.84,33.48,,,417.52,0.0,10.43,35.94,5.88,0.57
1764716400,2025-12-02 23:00:00,2025-12-03 04:30:00,35.57,37.23,,,420.11,0.0,10.64,33.52,5.7,0.61
1764720000,2025-12-03 00:00:00,2025-12-03 05:30:00,39.05,40.74,,,421.99,0.0,10.84,32.53,5.55,0.71
1764723600,2025-12-03 01:00:00,2025-12-03 06:30:00,40.82,42.55,,,419.04,0.0,11.0,33.52,6.52,0.7
1764727200,2025-12-03 02:00:00,2025-12-03 07:30:00,40.28,42.35,,,423.5,0.02,11.43,35.31,6.97,0.68
1764730800,2025-12-03 03:00:00,2025-12-03 08:30:00,37.8,40.21,,,428.31,0.15,11.99,38.46,6.85,0.64
1764734400,2025-12-03 04:00:00,2025-12-03 09:30:00,33.79,35.88,,,404.93,0.1,12.03,48.67,7.87,0.32
1764738000,2025-12-03 05:00:00,2025-12-03 10:30:00,30.47,32.39,,,386.37,0.08,11.69,55.28,8.5,0.25
1764741600,2025-12-03 06:00:00,2025-12-03 11:30:00,28.6,30.38,,,374.89,0.09,11.25,59.25,8.97,0.25
1764745200,2025-12-03 07:00:00,2025-12-03 12:30:00,26.72,28.24,,,354.18,0.1,11.91,64.18,11.27,0.11
1764748800,2025-12-03 08:00:00,2025-12-03 13:30:00,26.13,27.56,,,341.19,0.16,11.76,65.96,11.02,0.19
1764752400,2025-12-03 09:00:00,2025-12-03 14:30:00,25.15,26.52,,,326.57,0.2,11.03,67.38,9.67,0.24
1764756000,2025-12-03 10:00:00,2025-12-03 15:30:00,23.72,25.08,,,315.53,0.13,10.47,67.29,8.0,0.34
1764759600,2025-12-03 11:00:00,2025-12-03 16:30:00,22.27,23.72,,,311.1,0.04,10.51,65.32,6.95,0.48
1764763200,2025-12-03 12:00:00,2025-12-03 17:30:00,20.69,22.25,,,309.59,0.0,10.75,63.58,6.07,0.6
1764766800,2025-12-03 13:00:00,2025-12-03 18:30:00,18.87,20.87,,,320.08,0.0,11.42,59.01,5.04,0.93
1764770400,2025-12-03 14:00:00,2025-12-03 19:30:00,17.88,20.89,,,347.69,0.0,12.32,52.17,4.26,1.48
1764774000,2025-12-03 15:00:00,2025-12-03 20:30:00,17.56,21.62,,,373.62,0.0,12.38,46.69,4.02,1.93
1764777600,2025-12-03 16:00:00,2025-12-03 21:30:00,17.19,21.98,,,389.24,0.0,11.69,42.5,3.61,2.29
1764781200,2025-12-03 17:00:00,2025-12-03 22:30:00,16.78,22.13,,,403.6,0.0,11.16,39.17,3.3,2.64
1764784800,2025-12-03 18:00:00,2025-12-03 23:30:00,16.02,21.07,,,411.6,0.0,10.94,36.21,3.12,2.85
1764788400,2025-12-03 19:00:00,2025-12-04 00:30:00,14.92,19.08,,,404.04,0.0,10.33,33.8,2.82,2.69
1764792000,2025-12-03 20:00:00,2025-12-04 01:30:00,14.05,17.44,,,393.46,0.0,8.97,31.76,2.25,2.17
1764795600,2025-12-03 21:00:00,2025-12-04 02:30:00,13.49,16.31,,,384.77,0.0,7.82,30.77,1.95,1.78
1764799200,2025-12-03 22:00:00,2025-12-04 03:30:00,13.5,15.91,,,383.39,0.0,7.4,29.44,2.03,1.54
1764802800,2025-12-03 23:00:00,2025-12-04 04:30:00,13.96,16.13,,,385.64,0.0,7.42,27.68,2.2,1.38
1764806400,2025-12-04 00:00:00,2025-12-04 05:30:00,14.97,16.97,,,383.74,0.0,7.74,27.16,2.43,1.18
1764810000,2025-12-04 01:00:00,2025-12-04 06:30:00,16.3,18.36,,,375.9,0.0,8.49,27.66,2.72,0.98
1764813600,2025-12-04 02:00:00,2025-12-04 07:30:00,17.8,20.67,,,381.18,0.31,9.77,25.21,3.15,1.05
1764817200,2025-12-04 03:00:00,2025-12-04 08:30:00,18.75,22.41,,,378.89,1.95,9.56,25.5,3.97,1.03
1764820800,2025-12-04 04:00:00,2025-12-04 09:30:00,18.75,22.36,,,331.15,2.8,8.62,32.39,6.05,0.54
1764824400,2025-12-04 05:00:00,2025-12-04 10:30:00,18.59,21.98,,,298.2,2.63,7.76,41.02,6.58,0.48
1764828000,2025-12-04 06:00:00,2025-12-04 11:30:00,19.43,22.41,,,267.18,1.88,6.45,55.58,6.69,0.44
1764831600,2025-12-04 07:00:00,2025-12-04 12:30:00,17.39,19.41,,,219.57,0.86,4.11,70.31,5.28,0.33
1764835200,2025-12-04 08:00:00,2025-12-04 13:30:00,15.31,16.82,,,200.53,0.51,3.27,74.89,4.16,0.36
1764838800,2025-12-04 09:00:00,2025-12-04 14:30:00,13.23,14.52,,,193.46,0.42,3.29,73.91,3.66,0.37
1764842400,2025-12-04 10:00:00,2025-12-04 15:30:00,11.86,13.11,,,195.83,0.41,4.08,70.53,3.75,0.44
1764846000,2025-12-04 11:00:00,2025-12-04 16:30:00,11.35,12.65,,,205.57,0.34,5.67,65.84,3.89,0.53
1764849600,2025-12-04 12:00:00,2025-12-04 17:30:00,10.66,11.95,,,215.95,0.11,7.62,61.2,3.71,0.55
1764853200,2025-12-04 13:00:00,2025-12-04 18:30:00,10.58,11.97,,,224.76,0.0,8.69,58.12,3.31,0.58
1764856800,2025-12-04 14:00:00,2025-12-04 19:30:00,11.68,13.45,,,237.25,0.0,8.99,57.38,3.27,0.67
1764860400,2025-12-04 15:00:00,2025-12-04 20:30:00,13.77,15.96,,,251.36,0.0,8.92,57.74,3.41,0.75
1764864000,2025-12-04 16:00:00,2025-12-04 21:30:00,16.27,18.89,,,264.97,0.0,8.64,57.72,3.35,0.83
1764867600,2025-12-04 17:00:00,2025-12-04 22:30:00,19.15,22.32,,,283.56,0.0,8.61,56.54,3.26,0.93
1764871200,2025-12-04 18:00:00,2025-12-04 23:30:00,22.4,25.96,,,299.49,0.0,8.64,55.25,3.22,0.94
1764874800,2025-12-04 19:00:00,2025-12-05 00:30:00,25.48,29.16,,,306.74,0.0,8.29,54.32,3.12,0.87
1764878400,2025-12-04 20:00:00,2025-12-05 01:30:00,28.58,32.49,,,310.39,0.0,7.46,54.51,3.06,0.83
1764882000,2025-12-04 21:00:00,2025-12-05 02:30:00,31.43,35.67,,,312.99,0.0,6.53,55.09,3.0,0.82
1764885600,2025-12-04 22:00:00,2025-12-05 03:30:00,33.55,37.9,,,313.89,0.0,5.8,55.67,3.03,0.8
1764889200,2025-12-04 23:00:00,2025-12-05 04:30:00,33.79,37.72,,,312.29,0.0,5.22,56.26,2.96,0.76
1764892800,2025-12-05 00:00:00,2025-12-05 05:30:00,32.04,35.18,,,305.47,0.0,4.8,57.46,2.83,0.72
1764896400,2025-12-05 01:00:00,2025-12-05 06:30:00,28.8,31.14,,,293.64,0.0,4.61,59.52,2.8,0.68
1764900000,2025-12-05 02:00:00,2025-12-05 07:30:00,26.24,28.29,,,290.22,0.02,5.28,60.92,2.92,0.71
1764903600,2025-12-05 03:00:00,2025-12-05 08:30:00,25.2,27.19,,,290.36,0.2,6.34,63.7,3.27,0.75
1764907200,2025-12-05 04:00:00,2025-12-05 09:30:00,26.22,28.25,,,268.33,0.32,5.71,76.16,3.63,0.61
1764910800,2025-12-05 05:00:00,2025-12-05 10:30:00,29.13,31.81,,,256.43,0.32,4.84,85.59,3.83,0.61
1764914400,2025-12-05 06:00:00,2025-12-05 11:30:00,32.47,36.15,,,251.63,0.27,4.16,92.61,4.02,0.61
1764918000,2025-12-05 07:00:00,2025-12-05 12:30:00,34.87,39.81,,,249.1,0.18,3.46,99.73,3.99,0.54
1764921600,2025-12-05 08:00:00,2025-12-05 13:30:00,36.73,43.54,,,246.62,0.12,3.18,102.69,3.94,0.47
1764925200,2025-12-05 09:00:00,2025-12-05 14:30:00,38.85,47.66,,,247.17,0.08,3.2,104.45,4.04,0.41
1764928800,2025-12-05 10:00:00,2025-12-05 15:30:00,40.91,50.89,,,253.5,0.05,3.48,106.77,3.94,0.39
1764932400,2025-12-05 11:00:00,2025-12-05 16:30:00,43.38,53.71,,,265.62,0.03,4.15,108.23,4.1,0.4
1764936000,2025-12-05 12:00:00,2025-12-05 17:30:00,45.15,55.04,,,283.21,0.01,5.04,109.64,4.21,0.39
1764939600,2025-12-05 13:00:00,2025-12-05 18:30:00,45.71,55.31,,,300.21,0.0,5.56,110.18,4.3,0.39
1764943200,2025-12-05 14:00:00,2025-12-05 19:30:00,46.92,56.74,,,317.74,0.0,5.67,110.23,4.65,0.39
1764946800,2025-12-05 15:00:00,2025-12-05 20:30:00,49.03,59.23,,,334.63,0.0,5.5,110.23,5.0,0.32
1764950400,2025-12-05 16:00:00,2025-12-05 21:30:00,51.2,61.17,,,346.23,0.0,5.11,109.7,5.02,0.23
1764954000,2025-12-05 17:00:00,2025-12-05 22:30:00,54.49,64.38,,,360.28,0.0,4.86,109.64,4.82,0.18
1764957600,2025-12-05 18:00:00,2025-12-05 23:30:00,58.82,68.88,,,373.06,0.0,4.59,110.46,4.51,0.1
1764961200,2025-12-05 19:00:00,2025-12-06 00:30:00,64.15,74.12,,,382.46,0.0,4.11,112.04,4.31,0.06
1764964800,2025-12-05 20:00:00,2025-12-06 01:30:00,70.4,80.34,,,392.01,0.0,3.32,115.9,4.03,0.03
1764968400,2025-12-05 21:00:00,2025-12-06 02:30:00,76.5,86.55,,,399.91,0.0,2.69,120.83,3.91,0.01
1764972000,2025-12-05 22:00:00,2025-12-06 03:30:00,82.21,92.23,,,404.46,0.0,2.31,125.65,4.32,0.0
1764975600,2025-12-05 23:00:00,2025-12-06 04:30:00,87.71,97.66,,,405.2,0.0,2.09,129.5,4.57,0.0
1764979200,2025-12-06 00:00:00,2025-12-06 05:30:00,92.62,102.67,,,402.14,0.0,2.0,131.45,4.68,0.0
1764982800,2025-12-06 01:00:00,2025-12-06 06:30:00,95.98,106.72,,,393.67,0.0,2.09,131.62,4.37,0.0
1764986400,2025-12-06 02:00:00,2025-12-06 07:30:00,97.32,109.92,,,385.98,0.0,2.7,129.16,4.5,0.0
1764990000,2025-12-06 03:00:00,2025-12-06 08:30:00,97.14,112.25,,,378.41,0.07,3.62,126.67,5.05,0.0
1764993600,2025-12-06 04:00:00,2025-12-06 09:30:00,93.94,110.95,,,364.82,0.17,3.58,129.03,5.56,0.0
1764997200,2025-12-06 05:00:00,2025-12-06 10:30:00,89.87,106.85,,,352.19,0.17,2.94,133.27,5.63,0.0
1765000800,2025-12-06 06:00:00,2025-12-06 11:30:00,86.1,102.22,,,343.74,0.11,2.38,137.43,5.55,0.0
1765004400,2025-12-06 07:00:00,2025-12-06 12:30:00,78.18,93.15,,,334.5,0.1,1.79,140.15,4.99,0.0
1765008000,2025-12-06 08:00:00,2025-12-06 13:30:00,73.08,87.95,,,327.02,0.11,1.5,140.1,4.74,0.0
1765011600,2025-12-06 09:00:00,2025-12-06 14:30:00,72.88,88.44,,,324.57,0.11,1.48,140.15,4.78,0.0
1765015200,2025-12-06 10:00:00,2025-12-06 15:30:00,75.37,92.11,,,327.16,0.12,1.79,140.11,5.07,0.0
1765018800,2025-12-06 11:00:00,2025-12-06 16:30:00,79.09,96.62,,,333.65,0.1,2.6,138.1,5.51,0.0
1765022400,2025-12-06 12:00:00,2025-12-06 17:30:00,82.18,100.0,,,341.8,0.03,3.81,134.67,5.9,0.0
1765026000,2025-12-06 13:00:00,2025-12-06 18:30:00,84.42,102.4,,,348.59,0.0,4.58,130.18,6.16,0.01
1765029600,2025-12-06 14:00:00,2025-12-06 19:30:00,87.03,105.36,,,357.21,0.0,4.97,125.98,6.42,0.09
1765033200,2025-12-06 15:00:00,2025-12-06 20:30:00,88.31,106.93,,,365.51,0.0,5.06,121.6,6.57,0.32
1765036800,2025-12-06 16:00:00,2025-12-06 21:30:00,87.06,105.22,,,366.68,0.0,4.88,116.26,6.35,0.54
1765040400,2025-12-06 17:00:00,2025-12-06 22:30:00,85.04,102.5,,,368.01,0.0,4.67,111.71,5.89,0.71
1765044000,2025-12-06 18:00:00,2025-12-06 23:30:00,82.66,99.44,,,366.04,0.0,4.45,107.97,5.34,0.78
1765047600,2025-12-06 19:00:00,2025-12-07 00:30:00,79.96,95.93,,,358.81,0.0,4.04,104.17,4.75,0.77
1765051200,2025-12-06 20:00:00,2025-12-07 01:30:00,77.79,93.22,,,352.85,0.0,3.52,101.23,4.19,0.8
1765054800,2025-12-06 21:00:00,2025-12-07 02:30:00,75.6,90.68,,,347.47,0.0,3.02,98.92,3.71,0.82
1765058400,2025-12-06 22:00:00,2025-12-07 03:30:00,73.62,88.53,,,343.75,0.0,2.67,96.89,3.33,0.83
1765062000,2025-12-06 23:00:00,2025-12-07 04:30:00,72.22,87.12,,,343.1,0.0,2.47,95.19,3.1,0.85
1765065600,2025-12-07 00:00:00,2025-12-07 05:30:00,70.86,85.64,,,343.17,0.0,2.41,93.97,2.95,0.85
1765069200,2025-12-07 01:00:00,2025-12-07 06:30:00,68.4,82.86,,,343.3,0.0,2.53,93.33,2.9,0.86
1765072800,2025-12-07 02:00:00,2025-12-07 07:30:00,65.48,79.98,,,346.92,0.0,3.21,93.61,3.15,0.9
1765076400,2025-12-07 03:00:00,2025-12-07 08:30:00,63.04,77.87,,,351.58,0.02,4.29,96.09,3.78,0.89
1765080000,2025-12-07 04:00:00,2025-12-07 09:30:00,60.86,74.09,,,342.71,0.01,4.52,106.37,5.12,0.58
1765083600,2025-12-07 05:00:00,2025-12-07 10:30:00,60.94,72.61,,,337.44,0.02,4.55,111.36,5.45,0.48
1765087200,2025-12-07 06:00:00,2025-12-07 11:30:00,63.16,74.92,,,334.43,0.03,4.42,114.34,5.63,0.42
1765090800,2025-12-07 07:00:00,2025-12-07 12:30:00,63.8,76.99,,,329.18,0.03,3.95,117.99,5.46,0.36
1765094400,2025-12-07 08:00:00,2025-12-07 13:30:00,61.05,74.82,,,316.66,0.02,3.53,118.37,5.28,0.31
1765098000,2025-12-07 09:00:00,2025-12-07 14:30:00,58.22,71.47,,,303.82,0.01,3.36,117.44,5.16,0.24
1765101600,2025-12-07 10:00:00,2025-12-07 15:30:00,57.94,71.03,,,295.6,0.04,3.55,117.04,5.3,0.19
1765105200,2025-12-07 11:00:00,2025-12-07 16:30:00,60.75,74.71,,,296.99,0.08,4.23,118.03,5.87,0.18
1765108800,2025-12-07 12:00:00,2025-12-07 17:30:00,63.54,78.38,,,302.02,0.03,5.36,118.79,6.51,0.15
1765112400,2025-12-07 13:00:00,2025-12-07 18:30:00,67.6,83.91,,,308.09,0.0,6.09,118.75,7.24,0.12
1765116000,2025-12-07 14:00:00,2025-12-07 19:30:00,74.81,93.93,,,318.25,0.0,6.26,119.32,8.21,0.11
1765119600,2025-12-07 15:00:00,2025-12-07 20:30:00,82.72,105.23,,,328.1,0.0,5.9,120.65,8.96,0.06
1765123200,2025-12-07 16:00:00,2025-12-07 21:30:00,90.21,115.59,,,335.39,0.0,5.34,120.88,9.08,0.04
1765126800,2025-12-07 17:00:00,2025-12-07 22:30:00,97.49,124.98,,,346.02,0.0,4.98,120.66,8.66,0.03
1765130400,2025-12-07 18:00:00,2025-12-07 23:30:00,103.54,132.21,,,354.78,0.0,4.68,119.99,8.03,0.01
1765134000,2025-12-07 19:00:00,2025-12-08 00:30:00,107.9,136.69,,,359.95,0.0,4.33,117.69,7.15,0.0
1765137600,2025-12-07 20:00:00,2025-12-08 01:30:00,112.06,140.65,,,367.22,0.0,4.05,114.31,6.32,0.0
1765141200,2025-12-07 21:00:00,2025-12-08 02:30:00,115.68,143.79,,,372.48,0.0,3.69,110.96,5.65,0.0
1765144800,2025-12-07 22:00:00,2025-12-08 03:30:00,118.51,145.75,,,376.62,0.0,3.38,107.16,5.07,0.0
1765148400,2025-12-07 23:00:00,2025-12-08 04:30:00,121.51,147.78,,,381.29,0.0,3.19,103.36,4.6,0.0
1765152000,2025-12-08 00:00:00,2025-12-08 05:30:00,124.52,149.74,,,386.68,0.0,3.17,99.71,4.22,0.0
1765155600,2025-12-08 01:00:00,2025-12-08 06:30:00,126.52,150.86,,,392.44,0.0,3.45,96.49,4.09,0.0
1765159200,2025-12-08 02:00:00,2025-12-08 07:30:00,128.04,152.1,,,405.09,0.02,4.69,94.57,4.49,0.0
1765162800,2025-12-08 03:00:00,2025-12-08 08:30:00,127.1,151.28,,,411.51,0.21,6.23,98.84,5.67,0.0
1765166400,2025-12-08 04:00:00,2025-12-08 09:30:00,113.87,137.72,,,357.71,0.27,5.25,126.59,8.5,0.0
1765170000,2025-12-08 05:00:00,2025-12-08 10:30:00,106.06,128.94,,,336.73,0.22,4.73,134.06,9.02,0.0
1765173600,2025-12-08 06:00:00,2025-12-08 11:30:00,100.32,122.47,,,325.38,0.12,4.59,137.13,9.37,0.0
1765177200,2025-12-08 07:00:00,2025-12-08 12:30:00,91.69,112.38,,,315.08,0.13,4.27,140.61,9.47,0.0
1765180800,2025-12-08 08:00:00,2025-12-08 13:30:00,82.67,101.47,,,302.66,0.17,3.61,143.39,9.19,0.0
1765184400,2025-12-08 09:00:00,2025-12-08 14:30:00,78.23,96.01,,,295.07,0.19,3.16,145.96,9.07,0.0
1765188000,2025-12-08 10:00:00,2025-12-08 15:30:00,76.8,94.18,,,293.59,0.2,3.27,146.88,9.0,0.0
1765191600,2025-12-08 11:00:00,2025-12-08 16:30:00,76.51,93.92,,,298.47,0.15,4.46,142.49,9.06,0.0
1765195200,2025-12-08 12:00:00,2025-12-08 17:30:00,75.52,92.92,,,306.28,0.04,6.32,135.72,9.19,0.0
1765198800,2025-12-08 13:00:00,2025-12-08 18:30:00,73.46,90.82,,,316.03,0.0,7.57,128.3,9.25,0.01
1765202400,2025-12-08 14:00:00,2025-12-08 19:30:00,71.64,89.12,,,331.03,0.0,8.24,121.77,9.35,0.18
1765206000,2025-12-08 15:00:00,2025-12-08 20:30:00,69.51,86.88,,,346.33,0.0,8.42,116.76,9.44,0.54
1765209600,2025-12-08 16:00:00,2025-12-08 21:30:00,66.91,83.61,,,355.13,0.0,8.07,111.9,9.2,0.77
1765213200,2025-12-08 17:00:00,2025-12-08 22:30:00,65.32,81.0,,,363.16,0.0,7.61,108.65,8.69,0.85
1765216800,2025-12-08 18:00:00,2025-12-08 23:30:00,64.58,79.13,,,365.88,0.0,7.06,106.05,7.87,0.79
1765220400,2025-12-08 19:00:00,2025-12-09 00:30:00,64.51,77.98,,,359.18,0.0,6.21,103.49,6.91,0.6
1765224000,2025-12-08 20:00:00,2025-12-09 01:30:00,66.11,79.16,,,352.65,0.0,5.3,101.75,6.2,0.49
1765227600,2025-12-08 21:00:00,2025-12-09 02:30:00,68.79,81.74,,,345.99,0.0,4.48,100.84,5.66,0.38
1765231200,2025-12-08 22:00:00,2025-12-09 03:30:00,72.21,85.23,,,340.28,0.0,3.88,100.28,5.24,0.28
1765234800,2025-12-08 23:00:00,2025-12-09 04:30:00,75.97,89.13,,,335.63,0.0,3.46,100.15,4.9,0.17
1765238400,2025-12-09 00:00:00,2025-12-09 05:30:00,79.96,93.41,,,333.23,0.0,3.27,100.28,4.71,0.08
1765242000,2025-12-09 01:00:00,2025-12-09 06:30:00,83.59,97.07,,,332.64,0.0,3.4,100.54,4.72,0.02
1765245600,2025-12-09 02:00:00,2025-12-09 07:30:00,86.62,100.28,,,338.72,0.01,4.3,100.33,5.11,0.0
1765249200,2025-12-09 03:00:00,2025-12-09 08:30:00,88.25,102.0,,,345.13,0.11,5.67,101.02,5.77,0.0
1765252800,2025-12-09 04:00:00,2025-12-09 09:30:00,87.37,99.72,,,337.07,0.24,5.89,110.12,6.62,0.0
1765256400,2025-12-09 05:00:00,2025-12-09 10:30:00,85.37,95.11,,,328.52,0.25,5.75,117.31,6.61,0.0
1765260000,2025-12-09 06:00:00,2025-12-09 11:30:00,83.81,91.88,,,322.48,0.21,5.46,124.31,6.62,0.0
1765263600,2025-12-09 07:00:00,2025-12-09 12:30:00,78.51,86.54,,,315.1,0.16,4.69,131.98,6.47,0.0
1765267200,2025-12-09 08:00:00,2025-12-09 13:30:00,72.72,82.64,,,302.64,0.12,3.84,137.01,6.37,0.0
1765270800,2025-12-09 09:00:00,2025-12-09 14:30:00,73.63,86.7,,,294.77,0.07,3.45,140.52,6.58,0.0
1765274400,2025-12-09 10:00:00,2025-12-09 15:30:00,79.09,96.07,,,294.38,0.07,3.49,143.75,7.01,0.0
1765278000,2025-12-09 11:00:00,2025-12-09 16:30:00,86.11,106.88,,,301.37,0.05,4.42,143.42,7.74,0.0
1765281600,2025-12-09 12:00:00,2025-12-09 17:30:00,89.58,112.23,,,309.08,0.01,5.92,140.58,8.36,0.0
1765285200,2025-12-09 13:00:00,2025-12-09 18:30:00,90.55,113.97,,,314.85,0.0,7.03,136.29,8.8,0.0
1765288800,2025-12-09 14:00:00,2025-12-09 19:30:00,91.36,115.15,,,320.44,0.0,7.34,132.25,9.26,0.0
1765292400,2025-12-09 15:00:00,2025-12-09 20:30:00,92.53,116.28,,,325.47,0.0,7.16,128.13,9.49,0.0
1765296000,2025-12-09 16:00:00,2025-12-09 21:30:00,93.8,117.13,,,325.61,0.0,6.65,123.57,9.22,0.0
1765299600,2025-12-09 17:00:00,2025-12-09 22:30:00,97.25,120.47,,,330.3,0.0,6.33,120.34,8.81,0.0
1765303200,2025-12-09 18:00:00,2025-12-09 23:30:00,102.44,125.56,,,334.53,0.0,6.02,118.55,8.32,0.0
1765306800,2025-12-09 19:00:00,2025-12-10 00:30:00,107.95,130.64,,,335.11,0.0,5.5,117.13,7.74,0.0
1765310400,2025-12-09 20:00:00,2025-12-10 01:30:00,113.69,136.01,,,337.02,0.0,4.81,116.5,7.17,0.0
1765314000,2025-12-09 21:00:00,2025-12-10 02:30:00,119.73,141.77,,,338.82,0.0,4.14,116.54,6.58,0.0
1765317600,2025-12-09 22:00:00,2025-12-10 03:30:00,125.36,146.86,,,340.26,0.0,3.63,116.07,6.02,0.0
1765321200,2025-12-09 23:00:00,2025-12-10 04:30:00,131.1,151.74,,,343.24,0.0,3.28,115.88,5.5,0.0
1765324800,2025-12-10 00:00:00,2025-12-10 05:30:00,136.68,156.44,,,347.18,0.0,3.1,115.89,5.04,0.0
1765328400,2025-12-10 01:00:00,2025-12-10 06:30:00,140.59,159.37,,,349.59,0.0,3.2,116.02,4.78,0.0
1765332000,2025-12-10 02:00:00,2025-12-10 07:30:00,142.91,161.76,,,356.14,0.01,4.12,116.53,5.0,0.0
1765335600,2025-12-10 03:00:00,2025-12-10 08:30:00,141.77,161.59,,,358.53,0.13,5.43,118.74,5.69,0.0
1765339200,2025-12-10 04:00:00,2025-12-10 09:30:00,128.7,150.71,,,332.42,0.16,5.46,128.75,7.03,0.0
1765342800,2025-12-10 05:00:00,2025-12-10 10:30:00,118.5,141.68,,,317.0,0.23,4.88,133.13,7.68,0.0
1765346400,2025-12-10 06:00:00,2025-12-10 11:30:00,112.42,136.02,,,310.12,0.22,3.97,138.29,8.02,0.0
1765350000,2025-12-10 07:00:00,2025-12-10 12:30:00,106.41,129.64,,,302.43,0.19,3.04,144.72,7.99,0.0
1765353600,2025-12-10 08:00:00,2025-12-10 13:30:00,103.08,126.12,,,294.98,0.15,2.67,147.32,7.95,0.0
1765357200,2025-12-10 09:00:00,2025-12-10 14:30:00,104.23,127.63,,,298.41,0.14,2.62,149.61,8.08,0.0
1765360800,2025-12-10 10:00:00,2025-12-10 15:30:00,107.54,131.38,,,310.34,0.14,2.87,152.33,8.25,0.0
1765364400,2025-12-10 11:00:00,2025-12-10 16:30:00,112.58,137.13,,,328.73,0.11,3.85,152.87,8.5,0.0
1765368000,2025-12-10 12:00:00,2025-12-10 17:30:00,118.2,143.65,,,351.4,0.03,5.4,151.45,8.72,0.0
1765371600,2025-12-10 13:00:00,2025-12-10 18:30:00,123.34,149.83,,,372.77,0.0,6.41,148.39,8.71,0.0
1765375200,2025-12-10 14:00:00,2025-12-10 19:30:00,128.2,155.81,,,396.04,0.0,6.86,144.76,8.63,0.0
1765378800,2025-12-10 15:00:00,2025-12-10 20:30:00,131.54,160.08,,,415.4,0.0,6.78,141.32,8.53,0.0
1765382400,2025-12-10 16:00:00,2025-12-10 21:30:00,132.64,161.6,,,428.24,0.0,6.3,137.43,8.22,0.0
1765386000,2025-12-10 17:00:00,2025-12-10 22:30:00,133.91,163.26,,,445.51,0.0,5.94,135.03,7.89,0.0
1765389600,2025-12-10 18:00:00,2025-12-10 23:30:00,135.49,165.01,,,461.28,0.0,5.65,133.08,7.48,0.0
1765393200,2025-12-10 19:00:00,2025-12-11 00:30:00,136.59,165.81,,,471.63,0.0,5.19,129.97,6.97,0.0
1765396800,2025-12-10 20:00:00,2025-12-11 01:30:00,137.94,166.7,,,479.13,0.0,4.58,127.1,6.47,0.0
1765400400,2025-12-10 21:00:00,2025-12-11 02:30:00,138.4,166.43,,,483.2,0.0,3.94,124.86,5.93,0.0
1765404000,2025-12-10 22:00:00,2025-12-11 03:30:00,137.88,164.81,,,482.07,0.0,3.46,122.03,5.35,0.0
1765407600,2025-12-10 23:00:00,2025-12-11 04:30:00,137.84,163.53,,,481.08,0.0,3.14,118.32,4.76,0.0
1765411200,2025-12-11 00:00:00,2025-12-11 05:30:00,138.23,162.91,,,479.01,0.0,3.03,114.47,4.3,0.0
1765414800,2025-12-11 01:00:00,2025-12-11 06:30:00,138.07,162.2,,,475.87,0.0,3.26,110.85,4.13,0.0
1765418400,2025-12-11 02:00:00,2025-12-11 07:30:00,138.1,162.87,,,479.62,0.01,4.46,107.81,4.53,0.0
1765422000,2025-12-11 03:00:00,2025-12-11 08:30:00,136.83,162.9,,,480.5,0.17,6.03,110.0,5.56,0.0
1765425600,2025-12-11 04:00:00,2025-12-11 09:30:00,132.72,159.61,,,449.69,0.28,5.34,129.36,7.15,0.0
1765429200,2025-12-11 05:00:00,2025-12-11 10:30:00,131.96,158.24,,,433.62,0.23,4.45,141.04,7.71,0.0
1765432800,2025-12-11 06:00:00,2025-12-11 11:30:00,133.43,159.75,,,425.86,0.14,3.62,150.99,8.22,0.0
1765436400,2025-12-11 07:00:00,2025-12-11 12:30:00,132.56,159.16,,,418.26,0.1,2.97,158.99,8.33,0.0
1765440000,2025-12-11 08:00:00,2025-12-11 13:30:00,132.12,158.86,,,412.92,0.09,2.65,163.15,8.35,0.0
1765443600,2025-12-11 09:00:00,2025-12-11 14:30:00,133.56,160.18,,,415.65,0.1,2.6,166.68,8.52,0.0
1765447200,2025-12-11 10:00:00,2025-12-11 15:30:00,138.01,164.74,,,426.87,0.12,2.91,170.75,8.91,0.0
1765450800,2025-12-11 11:00:00,2025-12-11 16:30:00,146.53,174.14,,,448.07,0.1,4.02,171.19,9.53,0.0
1765454400,2025-12-11 12:00:00,2025-12-11 17:30:00,154.18,182.69,,,472.5,0.03,5.69,167.63,9.96,0.0
1765458000,2025-12-11 13:00:00,2025-12-11 18:30:00,160.58,190.01,,,494.99,0.0,6.75,160.25,10.0,0.0
1765461600,2025-12-11 14:00:00,2025-12-11 19:30:00,166.37,196.88,,,516.17,0.0,6.98,153.11,9.8,0.0
1765465200,2025-12-11 15:00:00,2025-12-11 20:30:00,170.22,201.52,,,528.95,0.0,6.66,146.63,9.49,0.0
1765468800,2025-12-11 16:00:00,2025-12-11 21:30:00,170.09,201.51,,,529.22,0.0,6.05,140.1,8.77,0.0
1765472400,2025-12-11 17:00:00,2025-12-11 22:30:00,169.52,200.89,,,529.81,0.0,5.7,134.48,7.87,0.0
